name,light_years_from_earth,planet_mass,stellar_magnitude,discovery_date,hyperlink,planet_type,planet_radius,orbital_radius,orbital_period,eccentricity 
Kepler-1109 b,2235,5.43 Earths,14.405,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4541/kepler-1109-b/,Neptune-like,2016,5.43 Earths,2.19 x Earth,0.2466 AU,37.6 days,0.0
Kepler-110 b,1913,4.01 Earths,13.003,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1415/kepler-110-b/,Super Earth,2014,4.01 Earths,1.83 x Earth,0.107 AU,12.7 days,0.0
Kepler-110 c,1913,5.52 Earths,13.003,2014,https://exoplanets.nasa.gov/exoplanet-catalog/5848/kepler-110-c/,Neptune-like,2014,5.52 Earths,2.21 x Earth,0.198 AU,31.7 days,0.0
Kepler-1110 b,2371,7.56 Earths,16.274,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4542/kepler-1110-b/,Neptune-like,2016,7.56 Earths,0.237 x Jupiter,0.0754 AU,9.7 days,0.0
Kepler-1111 b,2745,4.66 Earths,14.88,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4854/kepler-1111-b/,Super Earth,2016,4.66 Earths,2.0 x Earth,0.0872 AU,8.8 days,0.0
Kepler-1112 b,5452,9.38 Earths,14.74,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4855/kepler-1112-b/,Neptune-like,2016,9.38 Earths,0.269 x Jupiter,0.1239 AU,14.4 days,0.0
Kepler-1113 b,3503,8.3 Earths,14.943,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4856/kepler-1113-b/,Neptune-like,2016,8.3 Earths,0.251 x Jupiter,0.2415 AU,42.3 days,0.0
Kepler-1114 b,1365,2.39 Earths,13.935,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4857/kepler-1114-b/,Super Earth,2016,2.39 Earths,1.35 x Earth,0.1102 AU,15 days,0.0
Kepler-1115 b,3207,3.53 Earths,11.983,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4858/kepler-1115-b/,Super Earth,2016,3.53 Earths,1.7 x Earth,0.2134 AU,23.6 days,0.0
Kepler-1116 b,3290,6.99 Earths,15.424,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4859/kepler-1116-b/,Neptune-like,2016,6.99 Earths,0.227 x Jupiter,0.233 AU,41.7 days,0.0
Kepler-1117 b,1854,1.41 Earths,14.15,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4860/kepler-1117-b/,Super Earth,2016,1.41 Earths,1.11 x Earth,0.0546 AU,4.8 days,0.0
Kepler-1118 b,2898,7.95 Earths,15.238,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4861/kepler-1118-b/,Neptune-like,2016,7.95 Earths,0.244 x Jupiter,0.2079 AU,38.7 days,0.0
Kepler-1119 b,5732,4.35 Earths,15.296,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4862/kepler-1119-b/,Super Earth,2016,4.35 Earths,1.92 x Earth,0.0812 AU,8.3 days,0.0
Kepler-111 b,2144,3.12 Earths,13.543,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1416/kepler-111-b/,Super Earth,2014,3.12 Earths,1.58 x Earth,0.046 AU,3.3 days,0.0
Kepler-111 c,2144,0.132 Jupiters,13.543,2014,https://exoplanets.nasa.gov/exoplanet-catalog/4182/kepler-111-c/,Gas Giant,2014,0.132 Jupiters,0.651 x Jupiter,0.761 AU,224.8 days,0.0
Kepler-1120 b,2007,2.48 Earths,15.494,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4863/kepler-1120-b/,Super Earth,2016,2.48 Earths,1.38 x Earth,0.0369 AU,2.9 days,0.0
Kepler-1121 b,1572,4.31 Earths,12.144,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4864/kepler-1121-b/,Super Earth,2016,4.31 Earths,1.91 x Earth,0.1187 AU,13.2 days,0.0
Kepler-1122 b,4014,4.82 Earths,15.405,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4865/kepler-1122-b/,Super Earth,2016,4.82 Earths,2.04 x Earth,0.2315 AU,42.2 days,0.0
Kepler-1123 b,2298,3.43 Earths,14.933,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4866/kepler-1123-b/,Super Earth,2016,3.43 Earths,1.67 x Earth,0.0497 AU,4.3 days,0.0
Kepler-1124 b,946,2.18 Earths,16.745,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4867/kepler-1124-b/,Super Earth,2016,2.18 Earths,1.28 x Earth,0.0305 AU,2.9 days,0.0
Kepler-1125 b,6561,4.04 Earths,15.042,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4948/kepler-1125-b/,Super Earth,2016,4.04 Earths,1.84 x Earth,0.1348 AU,17.7 days,0.0
Kepler-1126 b,2074,3.64 Earths,14.221,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4949/kepler-1126-b/,Super Earth,2016,3.64 Earths,1.73 x Earth,0.4126 AU,108.6 days,0.0
Kepler-1127 b,2748,4.5 Earths,15.162,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4950/kepler-1127-b/,Super Earth,2016,4.5 Earths,1.96 x Earth,0.0556 AU,5.1 days,0.0
Kepler-1128 b,3534,12.9 Earths,15.934,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4951/kepler-1128-b/,Neptune-like,2016,12.9 Earths,0.326 x Jupiter,0.302 AU,61.6 days,0.0
Kepler-1129 b,3862,9.06 Earths,15.661,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4952/kepler-1129-b/,Neptune-like,2016,9.06 Earths,0.264 x Jupiter,0.1644 AU,24.3 days,0.0
Kepler-1129 c,3862,7.9 Earths,15.661,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4953/kepler-1129-c/,Neptune-like,2016,7.9 Earths,0.244 x Jupiter,0.3528 AU,76.5 days,0.0
Kepler-112 b,1674,6.17 Earths,13.927,2014,https://exoplanets.nasa.gov/exoplanet-catalog/4183/kepler-112-b/,Neptune-like,2014,6.17 Earths,0.211 x Jupiter,0.076 AU,8.4 days,0.0
Kepler-112 c,1674,6.35 Earths,13.927,2014,https://exoplanets.nasa.gov/exoplanet-catalog/5930/kepler-112-c/,Neptune-like,2014,6.35 Earths,0.214 x Jupiter,0.172 AU,28.6 days,0.0
Kepler-1130 b,813,0.437 Earths,12.509,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4954/kepler-1130-b/,Terrestrial,2016,0.437 Earths,0.8 x Earth,0.0595 AU,5.5 days,0.0
Kepler-1130 c,813,0.422 Earths,12.509,2021,https://exoplanets.nasa.gov/exoplanet-catalog/8318/kepler-1130-c/,Terrestrial,2021,0.422 Earths,0.792 x Earth,0.0423 AU,3.3 days,0.0
Kepler-1130 d,813,0.202 Earths,12.509,2021,https://exoplanets.nasa.gov/exoplanet-catalog/8166/kepler-1130-d/,Terrestrial,2021,0.202 Earths,0.645 x Earth,0.0506 AU,4.3 days,0.0
Kepler-1131 b,3362,3.15 Earths,15.01,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4955/kepler-1131-b/,Super Earth,2016,3.15 Earths,1.59 x Earth,0.0459 AU,3.5 days,0.0
Kepler-1132 b,2831,6.12 Earths,15.818,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4956/kepler-1132-b/,Neptune-like,2016,6.12 Earths,0.21 x Jupiter,0.2881 AU,62.9 days,0.0
Kepler-1133 b,2457,4.54 Earths,14.785,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4957/kepler-1133-b/,Super Earth,2016,4.54 Earths,1.97 x Earth,0.0983 AU,11.6 days,0.0
Kepler-1134 b,3081,7.46 Earths,16.233,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4958/kepler-1134-b/,Neptune-like,2016,7.46 Earths,0.236 x Jupiter,0.1242 AU,17.1 days,0.0
Kepler-1135 b,4288,4.08 Earths,14.545,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4959/kepler-1135-b/,Super Earth,2016,4.08 Earths,1.85 x Earth,0.3436 AU,77 days,0.0
Kepler-1136 b,1603,3.33 Earths,16.037,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4960/kepler-1136-b/,Super Earth,2016,3.33 Earths,1.64 x Earth,0.0299 AU,2.4 days,0.0
Kepler-1137 b,3007,5.48 Earths,12.827,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4961/kepler-1137-b/,Neptune-like,2016,5.48 Earths,2.2 x Earth,0.1871 AU,23.9 days,0.0
Kepler-1138 b,2846,3.53 Earths,15.885,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4962/kepler-1138-b/,Super Earth,2016,3.53 Earths,1.7 x Earth,0.0415 AU,3.2 days,0.0
Kepler-1139 b,1615,1.81 Earths,14.229,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4963/kepler-1139-b/,Super Earth,2016,1.81 Earths,1.19 x Earth,0.0165 AU,0.8 days,0.0
Kepler-113 b,856,11.7 Earths,13.655,2014,https://exoplanets.nasa.gov/exoplanet-catalog/4184/kepler-113-b/,Super Earth,2014,11.7 Earths,1.82 x Earth,0.0502 AU,4.8 days,0.0
Kepler-113 c,856,8.7 Earths,13.655,2014,https://exoplanets.nasa.gov/exoplanet-catalog/4185/kepler-113-c/,Neptune-like,2014,8.7 Earths,2.18 x Earth,0.0763 AU,8.9 days,0.0
Kepler-1140 b,2141,8.1 Earths,15.751,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4964/kepler-1140-b/,Neptune-like,2016,8.1 Earths,0.247 x Jupiter,0.1478 AU,24.1 days,0.0
Kepler-1141 b,1284,0.477 Earths,12.403,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4965/kepler-1141-b/,Terrestrial,2016,0.477 Earths,0.82 x Earth,0.0345 AU,2.3 days,0.0
Kepler-1142 b,4154,2.76 Earths,14.505,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4966/kepler-1142-b/,Super Earth,2016,2.76 Earths,1.47 x Earth,0.1343 AU,18.3 days,0.0
Kepler-1143 b,1811,3.43 Earths,15.493,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4967/kepler-1143-b/,Super Earth,2016,3.43 Earths,1.67 x Earth,0.0371 AU,2.9 days,0.0
Kepler-1143 c,1811,12.6 Earths,15.493,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4968/kepler-1143-c/,Neptune-like,2016,12.6 Earths,0.321 x Jupiter,0.6477 AU,210.6 days,0.0
Kepler-1144 b,3721,4.62 Earths,14.943,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2523/kepler-1144-b/,Super Earth,2016,4.62 Earths,1.99 x Earth,0.1291 AU,17.1 days,0.0
Kepler-1145 b,2257,2.54 Earths,15.471,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4969/kepler-1145-b/,Super Earth,2016,2.54 Earths,1.4 x Earth,0.0443 AU,4 days,0.0
Kepler-1146 b,2293,2.04 Earths,15.953,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4970/kepler-1146-b/,Super Earth,2016,2.04 Earths,1.23 x Earth,0.0325 AU,2.4 days,0.0
Kepler-1147 b,5406,7.32 Earths,15.613,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4971/kepler-1147-b/,Neptune-like,2016,7.32 Earths,0.233 x Jupiter,0.0961 AU,10.6 days,0.0
Kepler-1148 b,2041,3.5 Earths,15.533,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4972/kepler-1148-b/,Super Earth,2016,3.5 Earths,1.69 x Earth,0.0188 AU,1.1 days,0.0
Kepler-1149 b,3972,2.67 Earths,15.146,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2528/kepler-1149-b/,Super Earth,2016,2.67 Earths,1.44 x Earth,0.0473 AU,3.7 days,0.0
Kepler-114 b,847,6.8 Earths,13.961,2014,https://exoplanets.nasa.gov/exoplanet-catalog/4186/kepler-114-b/,Super Earth,2014,6.8 Earths,1.26 x Earth,0.053 AU,5.2 days,0.0
Kepler-114 c,847,2.8 Earths,13.961,2013,https://exoplanets.nasa.gov/exoplanet-catalog/5931/kepler-114-c/,Super Earth,2013,2.8 Earths,1.6 x Earth,0.06482 AU,8 days,0.0
Kepler-114 d,847,3.9 Earths,13.961,2013,https://exoplanets.nasa.gov/exoplanet-catalog/4187/kepler-114-d/,Neptune-like,2013,3.9 Earths,0.226 x Jupiter,0.08358 AU,11.8 days,0.0
Kepler-1150 b,1169,1.04 Earths,14.748,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4973/kepler-1150-b/,Super Earth,2016,1.04 Earths,1.02 x Earth,0.0382 AU,2.8 days,0.0
Kepler-1151 b,2226,5.56 Earths,15.005,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4974/kepler-1151-b/,Neptune-like,2016,5.56 Earths,2.22 x Earth,0.3197 AU,65.6 days,0.0
Kepler-1152 b,702,0.59 Earths,15.31,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4975/kepler-1152-b/,Terrestrial,2016,0.59 Earths,0.87 x Earth,0.0223 AU,1.6 days,0.0
Kepler-1153 b,3652,3.64 Earths,15.767,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2532/kepler-1153-b/,Super Earth,2016,3.64 Earths,1.73 x Earth,0.0277 AU,1.8 days,0.0
Kepler-1154 b,4763,6.08 Earths,14.953,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5056/kepler-1154-b/,Neptune-like,2016,6.08 Earths,0.209 x Jupiter,0.0631 AU,5.2 days,0.0
Kepler-1154 c,4763,6.17 Earths,14.953,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5057/kepler-1154-c/,Neptune-like,2016,6.17 Earths,0.211 x Jupiter,0.0875 AU,8.5 days,0.0
Kepler-1155 b,3682,4.78 Earths,14.799,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5058/kepler-1155-b/,Super Earth,2016,4.78 Earths,2.03 x Earth,0.2006 AU,33.5 days,0.0
Kepler-1156 b,2255,2.3 Earths,14.262,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5059/kepler-1156-b/,Super Earth,2016,2.3 Earths,1.32 x Earth,0.0994 AU,11.9 days,0.0
Kepler-1157 b,1116,1.32 Earths,14.603,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2565/kepler-1157-b/,Super Earth,2016,1.32 Earths,1.09 x Earth,0.0448 AU,4.5 days,0.0
Kepler-1158 b,4842,6.08 Earths,13.618,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5060/kepler-1158-b/,Neptune-like,2016,6.08 Earths,0.209 x Jupiter,0.1246 AU,13.5 days,0.0
Kepler-1159 b,3959,6.21 Earths,14.678,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5061/kepler-1159-b/,Neptune-like,2016,6.21 Earths,0.211 x Jupiter,0.1603 AU,22.7 days,0.0
Kepler-115 b,2034,1.32 Earths,13.545,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1437/kepler-115-b/,Super Earth,2014,1.32 Earths,1.09 x Earth,0.036 AU,2.4 days,0.0
Kepler-115 c,2034,7.27 Earths,13.545,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1438/kepler-115-c/,Neptune-like,2014,7.27 Earths,0.232 x Jupiter,0.087 AU,9 days,0.0
Kepler-1160 b,3515,5.22 Earths,16.006,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5062/kepler-1160-b/,Neptune-like,2016,5.22 Earths,2.14 x Earth,0.0755 AU,8 days,0.0
Kepler-1161 b,1787,5.18 Earths,16.163,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5063/kepler-1161-b/,Neptune-like,2016,5.18 Earths,2.13 x Earth,0.0784 AU,10.7 days,0.0
Kepler-1162 b,3067,5.52 Earths,15.749,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2570/kepler-1162-b/,Neptune-like,2016,5.52 Earths,2.21 x Earth,0.19 AU,32.6 days,0.0
Kepler-1163 b,1561,1.08 Earths,12.208,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5064/kepler-1163-b/,Super Earth,2016,1.08 Earths,1.03 x Earth,0.0685 AU,6.1 days,0.0
Kepler-1164 b,1408,1.46 Earths,14.321,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5065/kepler-1164-b/,Super Earth,2016,1.46 Earths,1.12 x Earth,0.0457 AU,4 days,0.0
Kepler-1165 b,5138,3.02 Earths,14.521,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5066/kepler-1165-b/,Super Earth,2016,3.02 Earths,1.55 x Earth,0.0914 AU,9.5 days,0.0
Kepler-1165 c,5138,11.2 Earths,14.521,2021,https://exoplanets.nasa.gov/exoplanet-catalog/8084/kepler-1165-c/,Neptune-like,2021,11.2 Earths,0.3 x Jupiter,0.1969 AU,30 days,0.0
Kepler-1166 b,2071,3.5 Earths,14.65,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2574/kepler-1166-b/,Super Earth,2016,3.5 Earths,1.69 x Earth,0.1975 AU,33.2 days,0.0
Kepler-1167 b,2678,3.57 Earths,16.047,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5067/kepler-1167-b/,Super Earth,2016,3.57 Earths,1.71 x Earth,0.0175 AU,1 days,0.0
Kepler-1168 b,2455,6.8 Earths,15.755,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5068/kepler-1168-b/,Neptune-like,2016,6.8 Earths,0.223 x Jupiter,0.2663 AU,55.8 days,0.0
Kepler-1169 b,1705,0.779 Earths,12.707,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5069/kepler-1169-b/,Terrestrial,2016,0.779 Earths,0.94 x Earth,0.0709 AU,6.1 days,0.0
Kepler-116 b,3116,11.6 Earths,13.744,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1439/kepler-116-b/,Neptune-like,2014,11.6 Earths,0.305 x Jupiter,0.069 AU,6 days,0.0
Kepler-116 c,3116,5.9 Earths,13.744,2014,https://exoplanets.nasa.gov/exoplanet-catalog/5932/kepler-116-c/,Neptune-like,2014,5.9 Earths,0.205 x Jupiter,0.116 AU,13.1 days,0.0
Kepler-1170 b,3427,6.39 Earths,16.204,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5070/kepler-1170-b/,Neptune-like,2016,6.39 Earths,0.215 x Jupiter,0.088 AU,10 days,0.0
Kepler-1171 b,1869,7.08 Earths,11.647,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2579/kepler-1171-b/,Neptune-like,2016,7.08 Earths,0.228 x Jupiter,0.0284 AU,1.4 days,0.0
Kepler-1172 b,4262,10.3 Earths,16.083,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5071/kepler-1172-b/,Neptune-like,2016,10.3 Earths,0.285 x Jupiter,0.168 AU,26 days,0.0
Kepler-1173 b,1230,0.64 Earths,13.896,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5072/kepler-1173-b/,Terrestrial,2016,0.64 Earths,0.89 x Earth,0.0157 AU,0.8 days,0.0
Kepler-1174 b,4595,3.15 Earths,14.271,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5073/kepler-1174-b/,Super Earth,2016,3.15 Earths,1.59 x Earth,0.0732 AU,6.9 days,0.0
Kepler-1175 b,3660,9.22 Earths,15.972,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5074/kepler-1175-b/,Neptune-like,2016,9.22 Earths,0.267 x Jupiter,0.2181 AU,37.9 days,0.0
Kepler-1176 b,2821,6.57 Earths,15.27,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2584/kepler-1176-b/,Neptune-like,2016,6.57 Earths,0.219 x Jupiter,0.1589 AU,24.2 days,0.0
Kepler-1177 b,4241,4.27 Earths,14.773,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5075/kepler-1177-b/,Super Earth,2016,4.27 Earths,1.9 x Earth,0.4301 AU,106.2 days,0.0
Kepler-1178 b,1573,1.24 Earths,14.212,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5076/kepler-1178-b/,Super Earth,2016,1.24 Earths,1.07 x Earth,0.1596 AU,31.8 days,0.0
Kepler-1179 b,1354,2.3 Earths,14.214,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5077/kepler-1179-b/,Super Earth,2016,2.3 Earths,1.32 x Earth,0.0346 AU,2.7 days,0.0
Kepler-117 b,4748,29.875 Earths,14.282,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1440/kepler-117-b/,Neptune-like,2014,29.875 Earths,0.719 x Jupiter,0.1445 AU,18.8 days,0.05
Kepler-117 c,4748,1.84 Jupiters,14.282,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1441/kepler-117-c/,Gas Giant,2014,1.84 Jupiters,1.101 x Jupiter,0.2804 AU,50.8 days,0.03
Kepler-1180 b,5209,4.62 Earths,15.081,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2588/kepler-1180-b/,Super Earth,2016,4.62 Earths,1.99 x Earth,0.1246 AU,16.9 days,0.0
Kepler-1181 b,3061,3.09 Earths,13.549,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5078/kepler-1181-b/,Super Earth,2016,3.09 Earths,1.57 x Earth,0.0621 AU,4.9 days,0.0
Kepler-1182 b,5041,6.39 Earths,15.742,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5079/kepler-1182-b/,Neptune-like,2016,6.39 Earths,0.215 x Jupiter,0.0981 AU,11.2 days,0.0
Kepler-1183 b,6260,8.35 Earths,15.968,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5080/kepler-1183-b/,Neptune-like,2016,8.35 Earths,0.252 x Jupiter,0.1793 AU,28.5 days,0.0
Kepler-1184 b,3777,7.65 Earths,14.99,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5081/kepler-1184-b/,Neptune-like,2016,7.65 Earths,0.239 x Jupiter,0.2863 AU,53.6 days,0.0
Kepler-1185 b,1498,2.33 Earths,12.63,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2593/kepler-1185-b/,Super Earth,2016,2.33 Earths,1.33 x Earth,0.4297 AU,104.4 days,0.0
Kepler-1186 b,4362,5.6 Earths,15.367,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5082/kepler-1186-b/,Neptune-like,2016,5.6 Earths,2.23 x Earth,0.1281 AU,16.1 days,0.0
Kepler-1187 b,3329,7.32 Earths,14.73,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5083/kepler-1187-b/,Neptune-like,2016,7.32 Earths,0.233 x Jupiter,0.1401 AU,18.9 days,0.0
Kepler-1188 b,5602,4.98 Earths,14.941,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5165/kepler-1188-b/,Super Earth,2016,4.98 Earths,2.08 x Earth,0.135 AU,17.1 days,0.0
Kepler-1189 b,2554,3.78 Earths,14.463,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5166/kepler-1189-b/,Super Earth,2016,3.78 Earths,1.77 x Earth,0.0467 AU,3.8 days,0.0
Kepler-118 b,1873,4.5 Earths,14.867,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1442/kepler-118-b/,Super Earth,2014,4.5 Earths,1.96 x Earth,0.073 AU,7.5 days,0.0
Kepler-118 c,1873,0.144 Jupiters,14.867,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1443/kepler-118-c/,Gas Giant,2014,0.144 Jupiters,0.685 x Jupiter,0.141 AU,20.2 days,0.0
Kepler-1190 b,1117,2.33 Earths,14.665,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5167/kepler-1190-b/,Super Earth,2016,2.33 Earths,1.33 x Earth,0.0845 AU,10.5 days,0.0
Kepler-1191 b,3117,2.89 Earths,15.319,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5168/kepler-1191-b/,Super Earth,2016,2.89 Earths,1.51 x Earth,0.0587 AU,5.6 days,0.0
Kepler-1192 b,4254,6.17 Earths,15.858,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5169/kepler-1192-b/,Neptune-like,2016,6.17 Earths,0.211 x Jupiter,0.1693 AU,25.2 days,0.0
Kepler-1193 b,2617,2.3 Earths,13.577,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5170/kepler-1193-b/,Super Earth,2016,2.3 Earths,1.32 x Earth,0.0403 AU,2.8 days,0.0
Kepler-1194 b,2471,2.89 Earths,14.31,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5171/kepler-1194-b/,Super Earth,2016,2.89 Earths,1.51 x Earth,0.1212 AU,16.2 days,0.0
Kepler-1195 b,2996,4.98 Earths,16.003,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5172/kepler-1195-b/,Super Earth,2016,4.98 Earths,2.08 x Earth,0.0726 AU,8.5 days,0.0
Kepler-1196 b,3009,5.6 Earths,15.009,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5173/kepler-1196-b/,Neptune-like,2016,5.6 Earths,2.23 x Earth,0.3179 AU,66.2 days,0.0
Kepler-1197 b,1588,2.1 Earths,15.346,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5174/kepler-1197-b/,Super Earth,2016,2.1 Earths,1.25 x Earth,0.0283 AU,2 days,0.0
Kepler-1198 b,2424,2.76 Earths,14.986,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5175/kepler-1198-b/,Super Earth,2016,2.76 Earths,1.47 x Earth,0.0732 AU,7.7 days,0.0
Kepler-1199 b,1838,1.6 Earths,13.173,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5176/kepler-1199-b/,Super Earth,2016,1.6 Earths,1.15 x Earth,0.1152 AU,15 days,0.0
Kepler-119 b,2290,12.6 Earths,14.375,2014,https://exoplanets.nasa.gov/exoplanet-catalog/5933/kepler-119-b/,Neptune-like,2014,12.6 Earths,0.321 x Jupiter,0.035 AU,2.4 days,0.0
Kepler-119 c,2290,0.721 Earths,14.375,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1444/kepler-119-c/,Terrestrial,2014,0.721 Earths,0.92 x Earth,0.049 AU,4.1 days,0.0
Kepler-11 b,2108,1.9 Earths,13.817,2010,https://exoplanets.nasa.gov/exoplanet-catalog/1806/kepler-11-b/,Terrestrial,2010,1.9 Earths,1.8 x Earth,0.091 AU,10.3 days,0.05
Kepler-11 c,2108,2.9 Earths,13.817,2010,https://exoplanets.nasa.gov/exoplanet-catalog/1807/kepler-11-c/,Neptune-like,2010,2.9 Earths,0.256 x Jupiter,0.107 AU,13 days,0.03
Kepler-11 d,2108,7.3 Earths,13.817,2010,https://exoplanets.nasa.gov/exoplanet-catalog/1808/kepler-11-d/,Neptune-like,2010,7.3 Earths,0.278 x Jupiter,0.155 AU,22.7 days,0.0
Kepler-11 e,2108,8 Earths,13.817,2010,https://exoplanets.nasa.gov/exoplanet-catalog/5847/kepler-11-e/,Neptune-like,2010,8 Earths,0.374 x Jupiter,0.195 AU,32 days,0.01
Kepler-11 f,2108,2 Earths,13.817,2010,https://exoplanets.nasa.gov/exoplanet-catalog/1809/kepler-11-f/,Neptune-like,2010,2 Earths,0.222 x Jupiter,0.25 AU,46.7 days,0.01
Kepler-11 g,2108,25 Earths,13.817,2010,https://exoplanets.nasa.gov/exoplanet-catalog/1810/kepler-11-g/,Neptune-like,2010,25 Earths,0.297 x Jupiter,0.466 AU,118.4 days,< 0.15
Kepler-1200 b,1920,1.2 Earths,16.06,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5177/kepler-1200-b/,Super Earth,2016,1.2 Earths,1.06 x Earth,0.0188 AU,1.1 days,0.0
Kepler-1201 b,3080,5.86 Earths,14.765,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5178/kepler-1201-b/,Neptune-like,2016,5.86 Earths,0.204 x Jupiter,0.1183 AU,15.2 days,0.0
